mode,version,cluster,chain,TM_F1,TM_F2,TMdiff,pred_pdb,error,TMdiff_centered
AF2_treek100_top10,AF2,ShallowMsa_000,1zk9A,0.3726376507329441,0.736469143208722,-0.36383149247577795,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_000/1zk9A/tmp_ShallowMsa_000__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,-0.10744934394663114
AF2_treek100_top10,AF2,ShallowMsa_000,3jv6A,0.3726376507329441,0.736469143208722,-0.36383149247577795,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_000/3jv6A/tmp_ShallowMsa_000__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,-0.10744934394663114
AF2_treek100_top10,AF2,ShallowMsa_001,1zk9A,0.35111312556215846,0.6461680186944792,-0.2950548931323207,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_001/1zk9A/tmp_ShallowMsa_001__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,-0.03867274460317388
AF2_treek100_top10,AF2,ShallowMsa_001,3jv6A,0.35111312556215846,0.6461680186944792,-0.2950548931323207,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_001/3jv6A/tmp_ShallowMsa_001__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,-0.03867274460317388
AF2_treek100_top10,AF2,ShallowMsa_002,1zk9A,0.32376227687084536,0.5745007232266993,-0.25073844635585396,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_002/1zk9A/tmp_ShallowMsa_002__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,,0.005643702173292853
AF2_treek100_top10,AF2,ShallowMsa_002,3jv6A,0.32376227687084536,0.5745007232266993,-0.25073844635585396,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_002/3jv6A/tmp_ShallowMsa_002__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,,0.005643702173292853
AF2_treek100_top10,AF2,ShallowMsa_003,1zk9A,0.4198677641074259,0.8316229149944585,-0.41175515088703263,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_003/1zk9A/tmp_ShallowMsa_003__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,-0.15537300235788581
AF2_treek100_top10,AF2,ShallowMsa_003,3jv6A,0.5280700966525453,0.9468048087312128,-0.4187347120786674,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_003/3jv6A/tmp_ShallowMsa_003__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,,-0.1623525635495206
AF2_treek100_top10,AF2,ShallowMsa_004,1zk9A,0.3694217115570556,0.6437810438040605,-0.27435933224700493,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_004/1zk9A/tmp_ShallowMsa_004__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,-0.017977183717858114
AF2_treek100_top10,AF2,ShallowMsa_004,3jv6A,0.3694217115570556,0.6437810438040605,-0.27435933224700493,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_004/3jv6A/tmp_ShallowMsa_004__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,-0.017977183717858114
AF2_treek100_top10,AF2,ShallowMsa_005,1zk9A,0.23620962742754176,0.3184375941460484,-0.08222796671850663,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_005/1zk9A/tmp_ShallowMsa_005__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,,0.17415418181064019
AF2_treek100_top10,AF2,ShallowMsa_005,3jv6A,0.23620962742754176,0.3184375941460484,-0.08222796671850663,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_005/3jv6A/tmp_ShallowMsa_005__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,,0.17415418181064019
AF2_treek100_top10,AF2,ShallowMsa_006,1zk9A,0.3120097365927223,0.5635242705936702,-0.25151453400094786,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_006/1zk9A/tmp_ShallowMsa_006__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,0.004867614528198949
AF2_treek100_top10,AF2,ShallowMsa_006,3jv6A,0.3120097365927223,0.5635242705936702,-0.25151453400094786,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_006/3jv6A/tmp_ShallowMsa_006__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,0.004867614528198949
AF2_treek100_top10,AF2,ShallowMsa_007,1zk9A,0.23693863911237203,0.345800906843994,-0.10886226773162197,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_007/1zk9A/tmp_ShallowMsa_007__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,,0.14751988079752484
AF2_treek100_top10,AF2,ShallowMsa_007,3jv6A,0.23693863911237203,0.345800906843994,-0.10886226773162197,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_007/3jv6A/tmp_ShallowMsa_007__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,,0.14751988079752484
AF2_treek100_top10,AF2,ShallowMsa_008,1zk9A,0.39298148501945035,0.6384520090281648,-0.24547052400871444,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_008/1zk9A/tmp_ShallowMsa_008__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,0.010911624520432373
AF2_treek100_top10,AF2,ShallowMsa_008,3jv6A,0.39298148501945035,0.6384520090281648,-0.24547052400871444,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_008/3jv6A/tmp_ShallowMsa_008__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,0.010911624520432373
AF2_treek100_top10,AF2,ShallowMsa_009,1zk9A,0.3237679778593613,0.3971349938294672,-0.07336701597010592,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_009/1zk9A/tmp_ShallowMsa_009__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,,0.1830151325590409
AF2_treek100_top10,AF2,ShallowMsa_009,3jv6A,0.3237679778593613,0.3971349938294672,-0.07336701597010592,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_009/3jv6A/tmp_ShallowMsa_009__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,,0.1830151325590409
AF2_treek100_top10,AF2,ShallowMsa_010,1zk9A,0.3695149061256942,0.5759854198121371,-0.20647051368644292,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_010/1zk9A/tmp_ShallowMsa_010__1zk9A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,0.04991163484270389
AF2_treek100_top10,AF2,ShallowMsa_010,3jv6A,0.3695149061256942,0.5759854198121371,-0.20647051368644292,Pipeline/FoldPairs/1zk9A_3jv6A/output_AF/AF2_treek100_top10/ShallowMsa_010/3jv6A/tmp_ShallowMsa_010__3jv6A_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,,0.04991163484270389
