mode,version,cluster,chain,TM_F1,TM_F2,TMdiff,pred_pdb,error,TMdiff_centered
ESMFold2_newmethod,ESMFold2,ShallowMsa_000,5wrgC,0.5001311600922835,0.40849519020400776,0.09163596988827577,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_000.pdb,,0.19619704217467832
ESMFold2_newmethod,ESMFold2,ShallowMsa_001,5wrgC,0.2946675271319391,0.42978557540881784,-0.13511804827687873,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_001.pdb,,-0.030556975990476187
ESMFold2_newmethod,ESMFold2,ShallowMsa_002,5wrgC,0.18752532061165006,0.32507343170885117,-0.1375481110972011,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_002.pdb,,-0.032987038810798563
ESMFold2_newmethod,ESMFold2,ShallowMsa_003,5wrgC,0.4308944049975641,0.40618911312916334,0.02470529186840076,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_003.pdb,,0.1292663641548033
ESMFold2_newmethod,ESMFold2,ShallowMsa_004,5wrgC,0.2276328440752832,0.2176586889410081,0.009974155134275103,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_004.pdb,,0.11453522742067765
ESMFold2_newmethod,ESMFold2,ShallowMsa_005,5wrgC,0.31555034192929404,0.44394571866747695,-0.1283953767381829,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_005.pdb,,-0.023834304451780364
ESMFold2_newmethod,ESMFold2,ShallowMsa_006,5wrgC,0.352461917017546,0.40436080055269075,-0.05189888353514477,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_006.pdb,,0.05266218875125778
ESMFold2_newmethod,ESMFold2,ShallowMsa_007,5wrgC,0.26661137802678103,0.5122233683522516,-0.24561199032547054,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_007.pdb,,-0.141050918039068
ESMFold2_newmethod,ESMFold2,ShallowMsa_008,5wrgC,0.25820237504546545,0.44954145777964805,-0.1913390827341826,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_008.pdb,,-0.08677801044778005
ESMFold2_newmethod,ESMFold2,ShallowMsa_009,5wrgC,0.19320959707087706,0.3757094721225318,-0.18249987505165474,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_009.pdb,,-0.0779388027652522
ESMFold2_newmethod,ESMFold2,ShallowMsa_010,5wrgC,0.3285812857706234,0.43314235805702594,-0.10456107228640255,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_010.pdb,,0.0
ESMFold2_newmethod,ESMFold2,ShallowMsa_011,5wrgC,0.30108970203019864,0.33831389315375704,-0.0372241911235584,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_011.pdb,,0.06733688116284414
ESMFold2_newmethod,ESMFold2,ShallowMsa_012,5wrgC,0.39337623171099745,0.4044870786489342,-0.011110846937936736,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_012.pdb,,0.09345022534846581
ESMFold2_newmethod,ESMFold2,ShallowMsa_013,5wrgC,0.3406467936913757,0.4182505502940974,-0.07760375660272173,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_013.pdb,,0.026957315683680816
ESMFold2_newmethod,ESMFold2,ShallowMsa_014,5wrgC,0.3151112916072861,0.4136715177091745,-0.09856022610188836,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_014.pdb,,0.006000846184514186
ESMFold2_newmethod,ESMFold2,ShallowMsa_015,5wrgC,0.27401640256882714,0.3833710415297804,-0.10935463896095327,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_015.pdb,,-0.00479356667455072
ESMFold2_newmethod,ESMFold2,ShallowMsa_016,5wrgC,0.3504812422483204,0.412670662504302,-0.06218942025598162,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_016.pdb,,0.042371652030420925
ESMFold2_newmethod,ESMFold2,ShallowMsa_017,5wrgC,0.37930422783590445,0.4681634134928954,-0.08885918565699097,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_017.pdb,,0.015701886629411577
ESMFold2_newmethod,ESMFold2,ShallowMsa_018,5wrgC,0.24928852631125922,0.4095773755124502,-0.160288849201191,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_018.pdb,,-0.055727776914788446
ESMFold2_newmethod,ESMFold2,ShallowMsa_019,5wrgC,0.20591448739446538,0.3358174734307538,-0.12990298603628841,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_019.pdb,,-0.02534191374988587
ESMFold2_newmethod,ESMFold2,ShallowMsa_020,5wrgC,0.2560067922849594,0.36622553116922646,-0.11021873888426709,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_020.pdb,,-0.005657666597864541
ESMFold2_newmethod,ESMFold2,ShallowMsa_021,5wrgC,0.28097460660009416,0.3905503852876188,-0.10957577868752466,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_021.pdb,,-0.005014706401122115
ESMFold2_newmethod,ESMFold2,ShallowMsa_022,5wrgC,0.32043966596135787,0.4266017771938321,-0.10616211123247421,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_022.pdb,,-0.0016010389460716645
ESMFold2_newmethod,ESMFold2,ShallowMsa_023,5wrgC,0.23002779281571187,0.39993115191496315,-0.16990335909925128,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_023.pdb,,-0.06534228681284873
ESMFold2_newmethod,ESMFold2,ShallowMsa_024,5wrgC,0.3158105507592522,0.4610961753498933,-0.1452856245906411,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_024.pdb,,-0.04072455230423855
ESMFold2_newmethod,ESMFold2,ShallowMsa_025,5wrgC,0.41368482966385384,0.4180297442693203,-0.004344914605466488,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_025.pdb,,0.10021615768093606
ESMFold2_newmethod,ESMFold2,ShallowMsa_026,5wrgC,0.32005535433009025,0.45550133187264835,-0.1354459775425581,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_026.pdb,,-0.03088490525615556
ESMFold2_newmethod,ESMFold2,ShallowMsa_027,5wrgC,0.3567001918224317,0.3757557309130301,-0.019055539090598428,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_027.pdb,,0.08550553319580412
ESMFold2_newmethod,ESMFold2,ShallowMsa_028,5wrgC,0.3684996197342966,0.4623851144295258,-0.09388549469522917,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_028.pdb,,0.01067557759117338
ESMFold2_newmethod,ESMFold2,ShallowMsa_029,5wrgC,0.3830293332756589,0.4159626477435773,-0.03293331446791836,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_029.pdb,,0.07162775781848418
ESMFold2_newmethod,ESMFold2,ShallowMsa_030,5wrgC,0.4305304312627993,0.4151997523701406,0.015330678892658656,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_030.pdb,,0.1198917511790612
ESMFold2_newmethod,ESMFold2,ShallowMsa_031,5wrgC,0.27218517865059116,0.6286266646059685,-0.35644148595537734,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_031.pdb,,-0.2518804136689748
ESMFold2_newmethod,ESMFold2,ShallowMsa_032,5wrgC,0.2762983018411077,0.4464911061146156,-0.1701928042735079,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_032.pdb,,-0.06563173198710537
ESMFold2_newmethod,ESMFold2,ShallowMsa_033,5wrgC,0.4894191913180146,0.4348622373239941,0.054556953994020496,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_033.pdb,,0.15911802628042304
ESMFold2_newmethod,ESMFold2,ShallowMsa_034,5wrgC,0.4304320695809817,0.40625915291652404,0.024172916664457644,Pipeline/FoldPairs/5wrgC_1wyyB/output_esmfold2/ShallowMsa_034.pdb,,0.1287339889508602
