mode,version,cluster,chain,TM_F1,TM_F2,TMdiff,pred_pdb,error,TMdiff_centered
ESMFold2_newmethod,ESMFold2,ShallowMsa_000,1x0gD,0.551397999299405,0.8800703353456774,-0.32867233604627233,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_000.pdb,,-0.04398711318619225
ESMFold2_newmethod,ESMFold2,ShallowMsa_001,1x0gD,0.5351839419802589,0.842249082672921,-0.3070651406926621,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_001.pdb,,-0.02237991783258203
ESMFold2_newmethod,ESMFold2,ShallowMsa_002,1x0gD,0.4981157832391659,0.819708133076211,-0.32159234983704515,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_002.pdb,,-0.03690712697696508
ESMFold2_newmethod,ESMFold2,ShallowMsa_003,1x0gD,0.5444526290856011,0.8351684949879701,-0.290715865902369,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_003.pdb,,-0.006030643042288897
ESMFold2_newmethod,ESMFold2,ShallowMsa_004,1x0gD,0.5411258235803676,0.8450332419607647,-0.30390741838039703,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_004.pdb,,-0.019222195520316954
ESMFold2_newmethod,ESMFold2,ShallowMsa_005,1x0gD,0.5295549103100672,0.8303659424351388,-0.30081103212507165,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_005.pdb,,-0.016125809264991575
ESMFold2_newmethod,ESMFold2,ShallowMsa_006,1x0gD,0.5078898907770553,0.845887112262983,-0.3379972214859277,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_006.pdb,,-0.05331199862584762
ESMFold2_newmethod,ESMFold2,ShallowMsa_007,1x0gD,0.5047332585944554,0.7348198483802102,-0.2300865897857548,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_007.pdb,,0.054598633074325276
ESMFold2_newmethod,ESMFold2,ShallowMsa_008,1x0gD,0.5668935471995812,0.8859334594384488,-0.31903991223886763,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_008.pdb,,-0.03435468937878755
ESMFold2_newmethod,ESMFold2,ShallowMsa_009,1x0gD,0.5115940934591565,0.8548458809945566,-0.3432517875354001,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_009.pdb,,-0.05856656467532001
ESMFold2_newmethod,ESMFold2,ShallowMsa_010,1x0gD,0.5850463964706272,0.790981325284745,-0.2059349288141178,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_010.pdb,,0.07875029404596229
ESMFold2_newmethod,ESMFold2,ShallowMsa_011,1x0gD,0.5211314607670832,0.8452276102273087,-0.3240961494602256,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_011.pdb,,-0.0394109266001455
ESMFold2_newmethod,ESMFold2,ShallowMsa_012,1x0gD,0.4995593296306375,0.8147783217352247,-0.3152189921045872,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_012.pdb,,-0.030533769244507125
ESMFold2_newmethod,ESMFold2,ShallowMsa_013,1x0gD,0.602106779948153,0.7481197005192229,-0.14601292057106996,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_013.pdb,,0.13867230228901012
ESMFold2_newmethod,ESMFold2,ShallowMsa_014,1x0gD,0.5647016023423848,0.8660344433316801,-0.30133284098929536,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_014.pdb,,-0.01664761812921528
ESMFold2_newmethod,ESMFold2,ShallowMsa_015,1x0gD,0.5281865729013991,0.8436312085002385,-0.3154446355988394,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_015.pdb,,-0.030759412738759317
ESMFold2_newmethod,ESMFold2,ShallowMsa_016,1x0gD,0.5381753445393985,0.8466530847104052,-0.3084777401710067,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_016.pdb,,-0.02379251731092663
ESMFold2_newmethod,ESMFold2,ShallowMsa_017,1x0gD,0.5906404610891475,0.8894338988858348,-0.2987934377966873,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_017.pdb,,-0.014108214936607244
ESMFold2_newmethod,ESMFold2,ShallowMsa_018,1x0gD,0.5250773543665231,0.7861366166493017,-0.26105926228277854,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_018.pdb,,0.02362596057730154
ESMFold2_newmethod,ESMFold2,ShallowMsa_019,1x0gD,0.5601442435571113,0.8719983882635334,-0.31185414470642203,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_019.pdb,,-0.027168921846341954
ESMFold2_newmethod,ESMFold2,ShallowMsa_020,1x0gD,0.5222333376273551,0.7299171844207827,-0.20768384679342755,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_020.pdb,,0.07700137606665253
ESMFold2_newmethod,ESMFold2,ShallowMsa_021,1x0gD,0.5185128537349022,0.6654183062359861,-0.1469054525010839,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_021.pdb,,0.1377797703589962
ESMFold2_newmethod,ESMFold2,ShallowMsa_022,1x0gD,0.503008877210645,0.7795531849884456,-0.2765443077778006,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_022.pdb,,0.008140915082279487
ESMFold2_newmethod,ESMFold2,ShallowMsa_023,1x0gD,0.5584034390956547,0.8687295074249652,-0.31032606832931053,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_023.pdb,,-0.025640845469230455
ESMFold2_newmethod,ESMFold2,ShallowMsa_024,1x0gD,0.5634147482159211,0.7669155461710311,-0.20350079795511,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_024.pdb,,0.08118442490497008
ESMFold2_newmethod,ESMFold2,ShallowMsa_025,1x0gD,0.5505817562976407,0.8074109615660361,-0.25682920526839537,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_025.pdb,,0.027856017591684712
ESMFold2_newmethod,ESMFold2,ShallowMsa_026,1x0gD,0.5532614703285454,0.8665861340999751,-0.31332466377142965,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_026.pdb,,-0.028639440911349567
ESMFold2_newmethod,ESMFold2,ShallowMsa_027,1x0gD,0.5079737116385331,0.812704957913016,-0.3047312462744829,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_027.pdb,,-0.020046023414402814
ESMFold2_newmethod,ESMFold2,ShallowMsa_028,1x0gD,0.5281718963315075,0.44095751352933366,0.08721438280217386,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_028.pdb,,0.37189960566225394
ESMFold2_newmethod,ESMFold2,ShallowMsa_029,1x0gD,0.5452132614367885,0.8615553447931324,-0.31634208335634395,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_029.pdb,,-0.03165686049626387
ESMFold2_newmethod,ESMFold2,ShallowMsa_030,1x0gD,0.5528732645208193,0.8295644746315718,-0.2766912101107525,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_030.pdb,,0.007994012749327595
ESMFold2_newmethod,ESMFold2,ShallowMsa_031,1x0gD,0.4760932164830127,0.7712208789730325,-0.29512766249001976,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_031.pdb,,-0.010442439629939682
ESMFold2_newmethod,ESMFold2,ShallowMsa_032,1x0gD,0.5300861125600247,0.8307165612846598,-0.30063044872463507,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_032.pdb,,-0.01594522586455499
ESMFold2_newmethod,ESMFold2,ShallowMsa_033,1x0gD,0.5694030163763567,0.8740735434863159,-0.30467052710995923,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_033.pdb,,-0.019985304249879154
ESMFold2_newmethod,ESMFold2,ShallowMsa_034,1x0gD,0.563254623412884,0.8497761418662287,-0.2865215184533447,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_034.pdb,,-0.0018362955932646474
ESMFold2_newmethod,ESMFold2,ShallowMsa_035,1x0gD,0.5690461281917024,0.8494676452155383,-0.2804215170238359,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_035.pdb,,0.0042637058362441915
ESMFold2_newmethod,ESMFold2,ShallowMsa_036,1x0gD,0.521494771671292,0.8483437766593168,-0.3268490049880248,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_036.pdb,,-0.04216378212794475
ESMFold2_newmethod,ESMFold2,ShallowMsa_037,1x0gD,0.594559699763079,0.7441506355455869,-0.14959093578250793,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_037.pdb,,0.13509428707757215
ESMFold2_newmethod,ESMFold2,ShallowMsa_038,1x0gD,0.5864055766301447,0.6867820790987728,-0.10037650246862806,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_038.pdb,,0.18430872039145202
ESMFold2_newmethod,ESMFold2,ShallowMsa_039,1x0gD,0.5554573193565603,0.8046586754509691,-0.24920135609440885,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_039.pdb,,0.035483866765671224
ESMFold2_newmethod,ESMFold2,ShallowMsa_040,1x0gD,0.5138673218365842,0.7764209631433043,-0.2625536413067201,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_040.pdb,,0.02213158155335998
ESMFold2_newmethod,ESMFold2,ShallowMsa_041,1x0gD,0.5212695326505838,0.7795909591879415,-0.2583214265373577,Pipeline/FoldPairs/1x0gD_1x0gA/output_esmfold2/ShallowMsa_041.pdb,,0.0263637963227224
