mode,version,cluster,chain,TM_F1,TM_F2,TMdiff,pred_pdb,error,TMdiff_centered
ESMFold2_newmethod,ESMFold2,ShallowMsa_000,3l9qB,0.8511308045913162,0.9431217356693552,-0.09199093107803902,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_000.pdb,,-0.007176813736318399
ESMFold2_newmethod,ESMFold2,ShallowMsa_001,3l9qB,0.861849012492807,0.8796296484370227,-0.01778063594421575,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_001.pdb,,0.06703348139750487
ESMFold2_newmethod,ESMFold2,ShallowMsa_002,3l9qB,0.8749794872797493,0.9501879304312503,-0.07520844315150099,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_002.pdb,,0.009605674190219626
ESMFold2_newmethod,ESMFold2,ShallowMsa_003,3l9qB,0.8284402054837781,0.5726951274459717,0.25574507803780633,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_003.pdb,,0.34055919537952695
ESMFold2_newmethod,ESMFold2,ShallowMsa_004,3l9qB,0.8416935195593614,0.7373485150939333,0.10434500446542816,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_004.pdb,,0.18915912180714878
ESMFold2_newmethod,ESMFold2,ShallowMsa_005,3l9qB,0.8467393389194734,0.9421469027655913,-0.09540756384611793,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_005.pdb,,-0.010593446504397308
ESMFold2_newmethod,ESMFold2,ShallowMsa_006,3l9qB,0.8601981524611395,0.5354297247714226,0.3247684276897169,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_006.pdb,,0.40958254503143754
ESMFold2_newmethod,ESMFold2,ShallowMsa_007,3l9qB,0.8461393219275374,0.9383116829504325,-0.09217236102289517,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_007.pdb,,-0.007358243681174548
ESMFold2_newmethod,ESMFold2,ShallowMsa_008,3l9qB,0.8587133151372981,0.9415723696197585,-0.08285905448246045,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_008.pdb,,0.0019550628592601704
ESMFold2_newmethod,ESMFold2,ShallowMsa_009,3l9qB,0.8533208251812712,0.9447023096902053,-0.09138148450893413,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_009.pdb,,-0.0065673671672135114
ESMFold2_newmethod,ESMFold2,ShallowMsa_010,3l9qB,0.827869338028967,0.930740782772338,-0.10287144474337095,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_010.pdb,,-0.018057327401650336
ESMFold2_newmethod,ESMFold2,ShallowMsa_011,3l9qB,0.8475585629546512,0.9376817832084924,-0.09012322025384123,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_011.pdb,,-0.005309102912120611
ESMFold2_newmethod,ESMFold2,ShallowMsa_012,3l9qB,0.8684889778832832,0.9603824948065524,-0.09189351692326919,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_012.pdb,,-0.007079399581548573
ESMFold2_newmethod,ESMFold2,ShallowMsa_013,3l9qB,0.8640588857760092,0.9481730688677131,-0.08411418309170393,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_013.pdb,,0.0006999342500166872
ESMFold2_newmethod,ESMFold2,ShallowMsa_014,3l9qB,0.8509988069159138,0.9402752102831649,-0.08927640336725107,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_014.pdb,,-0.004462286025530449
ESMFold2_newmethod,ESMFold2,ShallowMsa_015,3l9qB,0.8373461653367589,0.9319489664158525,-0.09460280107909358,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_015.pdb,,-0.00978868373737296
ESMFold2_newmethod,ESMFold2,ShallowMsa_016,3l9qB,0.8377606573401428,0.5565066255672476,0.2812540317728952,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_016.pdb,,0.3660681491146158
ESMFold2_newmethod,ESMFold2,ShallowMsa_017,3l9qB,0.8127099129895423,0.9018836310975956,-0.0891737181080533,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_017.pdb,,-0.004359600766332683
ESMFold2_newmethod,ESMFold2,ShallowMsa_018,3l9qB,0.8274502525955106,0.5640731340283308,0.2633771185671798,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_018.pdb,,0.34819123590890044
ESMFold2_newmethod,ESMFold2,ShallowMsa_019,3l9qB,0.8461871047859691,0.9429224552694925,-0.09673535048352333,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_019.pdb,,-0.011921233141802712
ESMFold2_newmethod,ESMFold2,ShallowMsa_020,3l9qB,0.872986896951737,0.9605742790345153,-0.08758738208277828,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_020.pdb,,-0.002773264741057657
ESMFold2_newmethod,ESMFold2,ShallowMsa_021,3l9qB,0.8356880468343766,0.9129852307814286,-0.07729718394705198,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_021.pdb,,0.0075169333946686345
ESMFold2_newmethod,ESMFold2,ShallowMsa_022,3l9qB,0.8466974099951594,0.5430749853760318,0.3036224246191276,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_022.pdb,,0.3884365419608482
ESMFold2_newmethod,ESMFold2,ShallowMsa_023,3l9qB,0.8316769534371626,0.5704406087278602,0.26123634470930246,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_023.pdb,,0.3460504620510231
ESMFold2_newmethod,ESMFold2,ShallowMsa_024,3l9qB,0.8630153758885853,0.9631757017284084,-0.10016032583982304,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_024.pdb,,-0.01534620849810242
ESMFold2_newmethod,ESMFold2,ShallowMsa_025,3l9qB,0.8533904122533326,0.9390751153164733,-0.08568470306314069,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_025.pdb,,-0.0008705857214200696
ESMFold2_newmethod,ESMFold2,ShallowMsa_026,3l9qB,0.8423247429216897,0.935951987543862,-0.09362724462217231,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_026.pdb,,-0.008813127280451694
ESMFold2_newmethod,ESMFold2,ShallowMsa_027,3l9qB,0.8594785402601827,0.9487929839979324,-0.08931444373774977,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_027.pdb,,-0.004500326396029153
ESMFold2_newmethod,ESMFold2,ShallowMsa_028,3l9qB,0.842643879773588,0.9405430958574541,-0.09789921608386609,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_028.pdb,,-0.013085098742145473
ESMFold2_newmethod,ESMFold2,ShallowMsa_029,3l9qB,0.8672222089443706,0.9444925211687156,-0.077270312224345,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_029.pdb,,0.007543805117375624
ESMFold2_newmethod,ESMFold2,ShallowMsa_030,3l9qB,0.8339100989189977,0.9180928107406425,-0.08418271182164483,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_030.pdb,,0.0006314055200757895
ESMFold2_newmethod,ESMFold2,ShallowMsa_031,3l9qB,0.8716695672580231,0.9588783723275028,-0.0872088050694797,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_031.pdb,,-0.0023946877277590817
ESMFold2_newmethod,ESMFold2,ShallowMsa_032,3l9qB,0.8296552514647197,0.5466021917425158,0.28305305972220396,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_032.pdb,,0.3678671770639246
ESMFold2_newmethod,ESMFold2,ShallowMsa_033,3l9qB,0.8111983286574659,0.5872135509999606,0.22398477765750524,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_033.pdb,,0.30879889499922586
ESMFold2_newmethod,ESMFold2,ShallowMsa_034,3l9qB,0.8598327207579394,0.94464683809966,-0.08481411734172062,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_034.pdb,,0.0
ESMFold2_newmethod,ESMFold2,ShallowMsa_035,3l9qB,0.8438221871147018,0.5345839498828412,0.3092382372318606,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_035.pdb,,0.39405235457358123
ESMFold2_newmethod,ESMFold2,ShallowMsa_036,3l9qB,0.8531716543148028,0.9422978774360813,-0.08912622312127849,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_036.pdb,,-0.004312105779557873
ESMFold2_newmethod,ESMFold2,ShallowMsa_037,3l9qB,0.8397068096113032,0.9324888228631331,-0.09278201325182989,Pipeline/FoldPairs/3l9qB_4rr2D/output_esmfold2/ShallowMsa_037.pdb,,-0.007967895910109268
